Sr. no,Product Photo,Group Category,Product Category,Product Sub-Category,Manufacturer Part No,Short Description ,Manufacturer Name,Available packaging,Stock Status,Lead Time,Quantity Available,Qty Min,Qty Multiple,Price,Technical Specification,ROHS,ECCM,HSCode,Datasheet Link,COO,Series
1298,https://www.digikey.com/Photos/Citizen/MFG_CLU058.JPG,Passive Components,Optoelectronics,"LED Lighting - COBs, Engines, Modules, Strips",CLU058-3618C4-273M2K1,COB LED 2700K 80CRI,"CITIZEN FINE DEVICE CO., LTD.",Tray,Lead time,12 Weeks,,1,1,,"{""Type"":"" Chip On Board (COB)"","" Color"":"" White"","" Warm"","" CCT (K)"":"" 2700K 3-Step MacAdam Ellipse"","" Wavelength"":"" -"","" Configuration"":"" Square"","" Luminous Flux @ Current/Temperature"":"" 22882lm (Typ)"","" Current - Test"":"" 162A"","" Temperature - Test"":"" 85C"","" Voltage - Forward (Vf) (Typ)"":"" 1123V"","" Lumens/Watt @ Current - Test"":"" 126 lm/W"","" Current - Max"":"" 414A"","" CRI (Color Rendering Index)"":"" 80"","" Viewing Angle"":"" -"","" Features"":"" -"","" Size / Dimension"":"" 3800mm L x 3800mm W"","" Height"":"" 140mm"","" Light Emitting Surface (LES)"":"" 3280mm Dia"","" Lens Type"":"" Flat"","" Base Part Number"":"" "","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1642-1346}",Yes,EAR99,90318000,http://ce.citizen.co.jp/lighting_led/dl_data/datasheet/en/COB_5/CLU058-3618C4_P3705_0516.pdf,,
1299,https://www.digikey.com/Photos/Citizen/MFG_CLU058.JPG,Passive Components,Optoelectronics,"LED Lighting - COBs, Engines, Modules, Strips",CLU058-3618C4-40AL7K3,COB LED 4000K 70CRI,"CITIZEN FINE DEVICE CO., LTD.",Tray,Lead time,12 Weeks,,1,1,,"{""Type"":"" Chip On Board (COB)"","" Color"":"" White"","" Neutral"","" CCT (K)"":"" 4000K 3-Step MacAdam Ellipse"","" Wavelength"":"" -"","" Configuration"":"" Square"","" Luminous Flux @ Current/Temperature"":"" 26148lm (Typ)"","" Current - Test"":"" 162A"","" Temperature - Test"":"" 85C"","" Voltage - Forward (Vf) (Typ)"":"" 1123V"","" Lumens/Watt @ Current - Test"":"" 144 lm/W"","" Current - Max"":"" 414A"","" CRI (Color Rendering Index)"":"" 70"","" Viewing Angle"":"" -"","" Features"":"" -"","" Size / Dimension"":"" 3800mm L x 3800mm W"","" Height"":"" 140mm"","" Light Emitting Surface (LES)"":"" 3280mm Dia"","" Lens Type"":"" Flat"","" Base Part Number"":"" "","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1642-1344}",Yes,EAR99,90318000,http://ce.citizen.co.jp/lighting_led/dl_data/datasheet/en/COB_5/CLU058-3618C4_P3705_0516.pdf,,
1300,https://www.digikey.com/Photos/Citizen/MFG_CLU058.JPG,Passive Components,Optoelectronics,"LED Lighting - COBs, Engines, Modules, Strips",CLU058-3618C4-303M2K1,COB LED 3000K 80CRI,"CITIZEN FINE DEVICE CO., LTD.",Tray,Lead time,12 Weeks,,1,1,,"{""Type"":"" Chip On Board (COB)"","" Color"":"" White"","" Warm"","" CCT (K)"":"" 3000K 3-Step MacAdam Ellipse"","" Wavelength"":"" -"","" Configuration"":"" Square"","" Luminous Flux @ Current/Temperature"":"" 23958lm (Typ)"","" Current - Test"":"" 162A"","" Temperature - Test"":"" 85C"","" Voltage - Forward (Vf) (Typ)"":"" 1123V"","" Lumens/Watt @ Current - Test"":"" 132 lm/W"","" Current - Max"":"" 414A"","" CRI (Color Rendering Index)"":"" 80"","" Viewing Angle"":"" -"","" Features"":"" -"","" Size / Dimension"":"" 3800mm L x 3800mm W"","" Height"":"" 140mm"","" Light Emitting Surface (LES)"":"" 3280mm Dia"","" Lens Type"":"" Flat"","" Base Part Number"":"" "","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1642-1347}",Yes,EAR99,90318000,http://ce.citizen.co.jp/lighting_led/dl_data/datasheet/en/COB_5/CLU058-3618C4_P3705_0516.pdf,,
1301,https://www.digikey.com/Photos/Citizen/CLU550-3626C1-50AL7G4-B24.JPG,Passive Components,Optoelectronics,"LED Lighting - COBs, Engines, Modules, Strips",CLU550-3626C1-30AL7G4-B24,COB LED 3000K 70CRI 33900LM,"CITIZEN FINE DEVICE CO., LTD.",Tray,Lead time,12 Weeks,,20,20,,"{""Type"":"" Chip On Board (COB)"","" Color"":"" White"","" Warm"","" CCT (K)"":"" 3000K"","" Wavelength"":"" -"","" Configuration"":"" Square"","" Luminous Flux @ Current/Temperature"":"" 33900lm (Typ)"","" Current - Test"":"" 234A"","" Temperature - Test"":"" 85C"","" Voltage - Forward (Vf) (Typ)"":"" 1039V"","" Lumens/Watt @ Current - Test"":"" 139 lm/W"","" Current - Max"":"" 468A"","" CRI (Color Rendering Index)"":"" 70"","" Viewing Angle"":"" -"","" Features"":"" -"","" Size / Dimension"":"" 3800mm L x 3800mm W"","" Height"":"" 140mm"","" Light Emitting Surface (LES)"":"" 3280mm Dia"","" Lens Type"":"" Flat"","" Base Part Number"":"" "","" RoHS Status"":"" RoHS Compliant"","" Standard Package"":"" 20}",Yes,EAR99,90318000,http://ce.citizen.co.jp/lighting_led/dl_data/datasheet/en/CLU550/CLU550-3626C1_P3849_1216.pdf,,
1302,https://www.digikey.com/Photos/Citizen/CLU550-3626C1-50AL7G4-B24.JPG,Passive Components,Optoelectronics,"LED Lighting - COBs, Engines, Modules, Strips",CLU550-3626C1-40AL7G4-B24,COB LED 4000K 70CRI 35500LM,"CITIZEN FINE DEVICE CO., LTD.",Tray,Lead time,12 Weeks,,20,20,,"{""Type"":"" Chip On Board (COB)"","" Color"":"" White"","" Neutral"","" CCT (K)"":"" 4000K 3-Step MacAdam Ellipse"","" Wavelength"":"" -"","" Configuration"":"" Square"","" Luminous Flux @ Current/Temperature"":"" 35500lm (Typ)"","" Current - Test"":"" 234A"","" Temperature - Test"":"" 85C"","" Voltage - Forward (Vf) (Typ)"":"" 1039V"","" Lumens/Watt @ Current - Test"":"" 146 lm/W"","" Current - Max"":"" 468A"","" CRI (Color Rendering Index)"":"" 70"","" Viewing Angle"":"" -"","" Features"":"" -"","" Size / Dimension"":"" 3800mm L x 3800mm W"","" Height"":"" 140mm"","" Light Emitting Surface (LES)"":"" 3280mm Dia"","" Lens Type"":"" Flat"","" Base Part Number"":"" "","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 20"","" Other Names"":"" 1642-1196}",Yes,EAR99,90318000,http://ce.citizen.co.jp/lighting_led/dl_data/datasheet/en/CLU550/CLU550-3626C1_P3849_1216.pdf,,
1303,https://www.digikey.com/Photos/Citizen/MFG_CLU058.JPG,Passive Components,Optoelectronics,"LED Lighting - COBs, Engines, Modules, Strips",CLU058-3618C4-353M2K1,COB LED 3500K 80CRI,"CITIZEN FINE DEVICE CO., LTD.",Tray,Lead time,12 Weeks,,1,1,,"{""Type"":"" Chip On Board (COB)"","" Color"":"" White"","" Warm"","" CCT (K)"":"" 3500K 3-Step MacAdam Ellipse"","" Wavelength"":"" -"","" Configuration"":"" Square"","" Luminous Flux @ Current/Temperature"":"" 24499lm (Typ)"","" Current - Test"":"" 162A"","" Temperature - Test"":"" 85C"","" Voltage - Forward (Vf) (Typ)"":"" 1123V"","" Lumens/Watt @ Current - Test"":"" 135 lm/W"","" Current - Max"":"" 414A"","" CRI (Color Rendering Index)"":"" 80"","" Viewing Angle"":"" -"","" Features"":"" -"","" Size / Dimension"":"" 3800mm L x 3800mm W"","" Height"":"" 140mm"","" Light Emitting Surface (LES)"":"" 3280mm Dia"","" Lens Type"":"" Flat"","" Base Part Number"":"" "","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1642-1348}",Yes,EAR99,90318000,http://ce.citizen.co.jp/lighting_led/dl_data/datasheet/en/COB_5/CLU058-3618C4_P3705_0516.pdf,,
1304,https://www.digikey.com/Photos/Citizen/MFG_CLU058.JPG,Passive Components,Optoelectronics,"LED Lighting - COBs, Engines, Modules, Strips",CLU058-3618C4-403M2K1,COB LED 4000K 80CRI,"CITIZEN FINE DEVICE CO., LTD.",Tray,Lead time,12 Weeks,,1,1,,"{""Type"":"" Chip On Board (COB)"","" Color"":"" White"","" Neutral"","" CCT (K)"":"" 4000K 3-Step MacAdam Ellipse"","" Wavelength"":"" -"","" Configuration"":"" Square"","" Luminous Flux @ Current/Temperature"":"" 24703lm (Typ)"","" Current - Test"":"" 162A"","" Temperature - Test"":"" 85C"","" Voltage - Forward (Vf) (Typ)"":"" 1123V"","" Lumens/Watt @ Current - Test"":"" 136 lm/W"","" Current - Max"":"" 414A"","" CRI (Color Rendering Index)"":"" 80"","" Viewing Angle"":"" -"","" Features"":"" -"","" Size / Dimension"":"" 3800mm L x 3800mm W"","" Height"":"" 140mm"","" Light Emitting Surface (LES)"":"" 3280mm Dia"","" Lens Type"":"" Flat"","" Base Part Number"":"" "","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1642-1349}",Yes,EAR99,90318000,http://ce.citizen.co.jp/lighting_led/dl_data/datasheet/en/COB_5/CLU058-3618C4_P3705_0516.pdf,,
1305,https://www.digikey.com/Renders/Citizen%20Finetech%20Miyota%20Renders/CM315D-Series.jpg,Passive Components,"Crystals, Oscillators, Resonators",Crystals,CM315D32768DZYT,CRYSTAL 32.7680KHZ 7PF SMD,"CITIZEN FINE DEVICE CO., LTD.",Reel,Lead time,,,1,1,,"{""Type"":"" kHz Crystal (Tuning Fork)"","" Frequency"":"" 32768kHz"","" Frequency Stability"":"" -"","" Frequency Tolerance"":"" 20ppm"","" Load Capacitance"":"" 7pF"","" ESR (Equivalent Series Resistance)"":"" 70 kOhms"","" Operating Mode"":"" Fundamental"","" Operating Temperature"":"" -40C ~ 85C"","" Ratings"":"" -"","" Mounting Type"":"" Surface Mount"","" Package / Case"":"" 2-SMD"","" No Lead"","" Size / Dimension"":"" 0126"" L x 0059"" W (320mm x 150mm)"","" Height - Seated (Max)"":"" 0035"" (090mm)"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 300-8815-6}",Yes,EAR99,85441190,https://cfd.citizen.co.jp:443/english/wp-content/themes/cfd/dist/pdf/datasheet_TF/CM315D_E.pdf,,
1306,https://www.digikey.com/Renders/Citizen%20Finetech%20Miyota%20Renders/CM315D-Series.jpg,Passive Components,"Crystals, Oscillators, Resonators",Crystals,CM315D32768DZYT,CRYSTAL 32.7680KHZ 7PF SMD,"CITIZEN FINE DEVICE CO., LTD.",Tape,Lead time,,,1,1,,"{""Type"":"" kHz Crystal (Tuning Fork)"","" Frequency"":"" 32768kHz"","" Frequency Stability"":"" -"","" Frequency Tolerance"":"" 20ppm"","" Load Capacitance"":"" 7pF"","" ESR (Equivalent Series Resistance)"":"" 70 kOhms"","" Operating Mode"":"" Fundamental"","" Operating Temperature"":"" -40C ~ 85C"","" Ratings"":"" -"","" Mounting Type"":"" Surface Mount"","" Package / Case"":"" 2-SMD"","" No Lead"","" Size / Dimension"":"" 0126"" L x 0059"" W (320mm x 150mm)"","" Height - Seated (Max)"":"" 0035"" (090mm)"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 300-8815-1}",Yes,EAR99,85441190,https://cfd.citizen.co.jp:443/english/wp-content/themes/cfd/dist/pdf/datasheet_TF/CM315D_E.pdf,,
1307,,Passive Components,"Crystals, Oscillators, Resonators",Crystals,HC-49/U-S3579545BBIB,CRYSTAL 3.579545MHZ 16PF TH,"CITIZEN FINE DEVICE CO., LTD.",Bulk,Lead time,26 Weeks,,"1,000","1,000",,"{""Type"":"" MHz Crystal"","" Frequency"":"" 3579545MHz"","" Frequency Stability"":"" 50ppm"","" Frequency Tolerance"":"" 50ppm"","" Load Capacitance"":"" 16pF"","" ESR (Equivalent Series Resistance)"":"" 200 Ohms"","" Operating Mode"":"" Fundamental"","" Operating Temperature"":"" -10C ~ 60C"","" Ratings"":"" -"","" Mounting Type"":"" Through Hole"","" Package / Case"":"" HC-49/US"","" Size / Dimension"":"" 0453"" L x 0183"" W (1150mm x 466mm)"","" Height - Seated (Max)"":"" 0138"" (350mm)"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"",""000}",Yes,EAR99,85441190,https://cfd.citizen.co.jp:443/english/wp-content/themes/cfd/dist/pdf/datasheet_AT/HC-49_U-S_E.pdf,,
1308,,Passive Components,"Crystals, Oscillators, Resonators",Crystals,HC-49/U-S8643600BBIB,CRYSTAL 8.6436MHZ 16PF TH,"CITIZEN FINE DEVICE CO., LTD.",Bulk,Lead time,26 Weeks,,"1,000","1,000",,"{""Type"":"" MHz Crystal"","" Frequency"":"" 86436MHz"","" Frequency Stability"":"" 50ppm"","" Frequency Tolerance"":"" 50ppm"","" Load Capacitance"":"" 16pF"","" ESR (Equivalent Series Resistance)"":"" 100 Ohms"","" Operating Mode"":"" Fundamental"","" Operating Temperature"":"" -10C ~ 60C"","" Ratings"":"" -"","" Mounting Type"":"" Through Hole"","" Package / Case"":"" HC-49/US"","" Size / Dimension"":"" 0453"" L x 0183"" W (1150mm x 466mm)"","" Height - Seated (Max)"":"" 0138"" (350mm)"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"",""000}",Yes,EAR99,85441190,https://cfd.citizen.co.jp:443/english/wp-content/themes/cfd/dist/pdf/datasheet_AT/HC-49_U-S_E.pdf,,
1309,,Passive Components,"Crystals, Oscillators, Resonators",Crystals,HC-49/U-S3686400BBIB,CRYSTAL 3.6864MHZ 16PF TH,"CITIZEN FINE DEVICE CO., LTD.",Bulk,Lead time,26 Weeks,,"1,000","1,000",,"{""Type"":"" MHz Crystal"","" Frequency"":"" 36864MHz"","" Frequency Stability"":"" 50ppm"","" Frequency Tolerance"":"" 50ppm"","" Load Capacitance"":"" 16pF"","" ESR (Equivalent Series Resistance)"":"" 200 Ohms"","" Operating Mode"":"" Fundamental"","" Operating Temperature"":"" -10C ~ 60C"","" Ratings"":"" -"","" Mounting Type"":"" Through Hole"","" Package / Case"":"" HC-49/US"","" Size / Dimension"":"" 0453"" L x 0183"" W (1150mm x 466mm)"","" Height - Seated (Max)"":"" 0138"" (350mm)"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"",""000}",Yes,EAR99,85441190,https://cfd.citizen.co.jp:443/english/wp-content/themes/cfd/dist/pdf/datasheet_AT/HC-49_U-S_E.pdf,,
1310,,Passive Components,"Crystals, Oscillators, Resonators",Crystals,HC-49/U-S7987500BBIB,CRYSTAL 7.9875MHZ 16PF TH,"CITIZEN FINE DEVICE CO., LTD.",Bulk,Lead time,26 Weeks,,"1,000","1,000",,"{""Type"":"" MHz Crystal"","" Frequency"":"" 79875MHz"","" Frequency Stability"":"" 50ppm"","" Frequency Tolerance"":"" 50ppm"","" Load Capacitance"":"" 16pF"","" ESR (Equivalent Series Resistance)"":"" 100 Ohms"","" Operating Mode"":"" Fundamental"","" Operating Temperature"":"" -10C ~ 60C"","" Ratings"":"" -"","" Mounting Type"":"" Through Hole"","" Package / Case"":"" HC-49/US"","" Size / Dimension"":"" 0453"" L x 0183"" W (1150mm x 466mm)"","" Height - Seated (Max)"":"" 0138"" (350mm)"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"",""000}",Yes,EAR99,85441190,https://cfd.citizen.co.jp:443/english/wp-content/themes/cfd/dist/pdf/datasheet_AT/HC-49_U-S_E.pdf,,
1311,,Passive Components,"Crystals, Oscillators, Resonators",Crystals,HC-49/U-S4000000BBIB,CRYSTAL 4.0000MHZ 16PF TH,"CITIZEN FINE DEVICE CO., LTD.",Bulk,Lead time,26 Weeks,,"1,000","1,000",,"{""Type"":"" MHz Crystal"","" Frequency"":"" 4MHz"","" Frequency Stability"":"" 50ppm"","" Frequency Tolerance"":"" 50ppm"","" Load Capacitance"":"" 16pF"","" ESR (Equivalent Series Resistance)"":"" 150 Ohms"","" Operating Mode"":"" Fundamental"","" Operating Temperature"":"" -10C ~ 60C"","" Ratings"":"" -"","" Mounting Type"":"" Through Hole"","" Package / Case"":"" HC-49/US"","" Size / Dimension"":"" 0453"" L x 0183"" W (1150mm x 466mm)"","" Height - Seated (Max)"":"" 0138"" (350mm)"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"",""000}",Yes,EAR99,85441190,https://cfd.citizen.co.jp:443/english/wp-content/themes/cfd/dist/pdf/datasheet_AT/HC-49_U-S_E.pdf,,
1312,https://www.digikey.com/Photos/Citizen/CLU550-3626C1-50AL7G4-B24.JPG,Passive Components,Optoelectronics,"LED Lighting - COBs, Engines, Modules, Strips",CLU550-3626C1-65AL7G4-B24,COB LED 6500K 70CRI 36650LM,"CITIZEN FINE DEVICE CO., LTD.",Tray,Lead time,12 Weeks,,20,20,,"{""Type"":"" Chip On Board (COB)"","" Color"":"" White"","" Cool"","" CCT (K)"":"" 6500K 3-Step MacAdam Ellipse"","" Wavelength"":"" -"","" Configuration"":"" Square"","" Luminous Flux @ Current/Temperature"":"" 36650lm (Typ)"","" Current - Test"":"" 234A"","" Temperature - Test"":"" 85C"","" Voltage - Forward (Vf) (Typ)"":"" 1039V"","" Lumens/Watt @ Current - Test"":"" 151 lm/W"","" Current - Max"":"" 468A"","" CRI (Color Rendering Index)"":"" 70"","" Viewing Angle"":"" -"","" Features"":"" -"","" Size / Dimension"":"" 3800mm L x 3800mm W"","" Height"":"" 140mm"","" Light Emitting Surface (LES)"":"" 3280mm Dia"","" Lens Type"":"" Flat"","" Base Part Number"":"" "","" RoHS Status"":"" RoHS Compliant"","" Standard Package"":"" 20"","" Other Names"":"" 1642-1198}",Yes,EAR99,90318000,http://ce.citizen.co.jp/lighting_led/dl_data/datasheet/en/CLU550/CLU550-3626C1_P3849_1216.pdf,,
1313,https://www.digikey.com/Photos/Citizen/CLU550-3626C1-50AL7G4-B24.JPG,Passive Components,Optoelectronics,"LED Lighting - COBs, Engines, Modules, Strips",CLU550-3626C1-303M2G2-B24,COB LED 3000K 80CRI 31700LM,"CITIZEN FINE DEVICE CO., LTD.",Tray,Lead time,12 Weeks,,20,20,,"{""Type"":"" Chip On Board (COB)"","" Color"":"" White"","" Warm"","" CCT (K)"":"" 3000K 3-Step MacAdam Ellipse"","" Wavelength"":"" -"","" Configuration"":"" Square"","" Luminous Flux @ Current/Temperature"":"" 31700lm (Typ)"","" Current - Test"":"" 234A"","" Temperature - Test"":"" 85C"","" Voltage - Forward (Vf) (Typ)"":"" 1039V"","" Lumens/Watt @ Current - Test"":"" 130 lm/W"","" Current - Max"":"" 468A"","" CRI (Color Rendering Index)"":"" 80"","" Viewing Angle"":"" -"","" Features"":"" -"","" Size / Dimension"":"" 3800mm L x 3800mm W"","" Height"":"" 140mm"","" Light Emitting Surface (LES)"":"" 3280mm Dia"","" Lens Type"":"" Flat"","" Base Part Number"":"" "","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 20"","" Other Names"":"" 1642-1200}",Yes,EAR99,90318000,http://ce.citizen.co.jp/lighting_led/dl_data/datasheet/en/CLU550/CLU550-3626C1_P3849_1216.pdf,,
1314,https://www.digikey.com/Photos/Citizen/CLU550-3626C1-50AL7G4-B24.JPG,Passive Components,Optoelectronics,"LED Lighting - COBs, Engines, Modules, Strips",CLU550-3626C1-653M2G2-B24,COB LED 6500K 80CRI 34400LM,"CITIZEN FINE DEVICE CO., LTD.",Tray,Lead time,12 Weeks,,20,20,,"{""Type"":"" Chip On Board (COB)"","" Color"":"" White"","" Cool"","" CCT (K)"":"" 6500K 3-Step MacAdam Ellipse"","" Wavelength"":"" -"","" Configuration"":"" Square"","" Luminous Flux @ Current/Temperature"":"" 34400lm (Typ)"","" Current - Test"":"" 234A"","" Temperature - Test"":"" 85C"","" Voltage - Forward (Vf) (Typ)"":"" 1039V"","" Lumens/Watt @ Current - Test"":"" 141 lm/W"","" Current - Max"":"" 468A"","" CRI (Color Rendering Index)"":"" 80"","" Viewing Angle"":"" -"","" Features"":"" -"","" Size / Dimension"":"" 3800mm L x 3800mm W"","" Height"":"" 140mm"","" Light Emitting Surface (LES)"":"" 3280mm Dia"","" Lens Type"":"" Flat"","" Base Part Number"":"" "","" RoHS Status"":"" RoHS Compliant"","" Standard Package"":"" 20"","" Other Names"":"" 1642-1204}",Yes,EAR99,90318000,http://ce.citizen.co.jp/lighting_led/dl_data/datasheet/en/CLU550/CLU550-3626C1_P3849_1216.pdf,,
1315,,Passive Components,"Crystals, Oscillators, Resonators",Crystals,HC-49/U-S12500000BBEB,CRYSTAL 12.5000MHZ 12PF TH,"CITIZEN FINE DEVICE CO., LTD.",Bulk,Lead time,26 Weeks,,"1,000","1,000",,"{""Type"":"" MHz Crystal"","" Frequency"":"" 125MHz"","" Frequency Stability"":"" 50ppm"","" Frequency Tolerance"":"" 50ppm"","" Load Capacitance"":"" 12pF"","" ESR (Equivalent Series Resistance)"":"" 80 Ohms"","" Operating Mode"":"" Fundamental"","" Operating Temperature"":"" -10C ~ 60C"","" Ratings"":"" -"","" Mounting Type"":"" Through Hole"","" Package / Case"":"" HC-49/US"","" Size / Dimension"":"" 0453"" L x 0183"" W (1150mm x 466mm)"","" Height - Seated (Max)"":"" 0138"" (350mm)"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"",""000}",Yes,EAR99,85441190,https://cfd.citizen.co.jp:443/english/wp-content/themes/cfd/dist/pdf/datasheet_AT/HC-49_U-S_E.pdf,,
1316,,Passive Components,"Crystals, Oscillators, Resonators",Crystals,HC-49/U-S12000000BBQT,CRYSTAL 12.0000MHZ 10PF TH,"CITIZEN FINE DEVICE CO., LTD.",Bulk,Lead time,26 Weeks,,"1,000","1,000",,"{""Type"":"" MHz Crystal"","" Frequency"":"" 12MHz"","" Frequency Stability"":"" 50ppm"","" Frequency Tolerance"":"" 50ppm"","" Load Capacitance"":"" 10pF"","" ESR (Equivalent Series Resistance)"":"" 80 Ohms"","" Operating Mode"":"" Fundamental"","" Operating Temperature"":"" -10C ~ 60C"","" Ratings"":"" -"","" Mounting Type"":"" Through Hole"","" Package / Case"":"" HC-49/US"","" Size / Dimension"":"" 0453"" L x 0183"" W (1150mm x 466mm)"","" Height - Seated (Max)"":"" 0138"" (350mm)"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"",""000}",Yes,EAR99,85441190,https://cfd.citizen.co.jp:443/english/wp-content/themes/cfd/dist/pdf/datasheet_AT/HC-49_U-S_E.pdf,,
1317,,Passive Components,"Crystals, Oscillators, Resonators",Crystals,HC-49/U-S12000000BBQB,CRYSTAL 12.0000MHZ 10PF TH,"CITIZEN FINE DEVICE CO., LTD.",Bulk,Lead time,26 Weeks,,"1,000","1,000",,"{""Type"":"" MHz Crystal"","" Frequency"":"" 12MHz"","" Frequency Stability"":"" 50ppm"","" Frequency Tolerance"":"" 50ppm"","" Load Capacitance"":"" 10pF"","" ESR (Equivalent Series Resistance)"":"" 80 Ohms"","" Operating Mode"":"" Fundamental"","" Operating Temperature"":"" -10C ~ 60C"","" Ratings"":"" -"","" Mounting Type"":"" Through Hole"","" Package / Case"":"" HC-49/US"","" Size / Dimension"":"" 0453"" L x 0183"" W (1150mm x 466mm)"","" Height - Seated (Max)"":"" 0138"" (350mm)"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"",""000}",Yes,EAR99,85441190,https://cfd.citizen.co.jp:443/english/wp-content/themes/cfd/dist/pdf/datasheet_AT/HC-49_U-S_E.pdf,,
1318,,Passive Components,"Crystals, Oscillators, Resonators",Crystals,HC-49/U-S13560000BBIB,CRYSTAL 13.5600MHZ 16PF TH,"CITIZEN FINE DEVICE CO., LTD.",Bulk,Lead time,26 Weeks,,"1,000","1,000",,"{""Type"":"" MHz Crystal"","" Frequency"":"" 1356MHz"","" Frequency Stability"":"" 50ppm"","" Frequency Tolerance"":"" 50ppm"","" Load Capacitance"":"" 16pF"","" ESR (Equivalent Series Resistance)"":"" 80 Ohms"","" Operating Mode"":"" Fundamental"","" Operating Temperature"":"" -10C ~ 60C"","" Ratings"":"" -"","" Mounting Type"":"" Through Hole"","" Package / Case"":"" HC-49/US"","" Size / Dimension"":"" 0453"" L x 0183"" W (1150mm x 466mm)"","" Height - Seated (Max)"":"" 0138"" (350mm)"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"",""000}",Yes,EAR99,85441190,https://cfd.citizen.co.jp:443/english/wp-content/themes/cfd/dist/pdf/datasheet_AT/HC-49_U-S_E.pdf,,
1319,,Passive Components,"Crystals, Oscillators, Resonators",Crystals,HC-49/U-S14700000BBKB,CRYSTAL 14.7000MHZ 20PF TH,"CITIZEN FINE DEVICE CO., LTD.",Bulk,Lead time,26 Weeks,,"1,000","1,000",,"{""Type"":"" MHz Crystal"","" Frequency"":"" 147MHz"","" Frequency Stability"":"" 50ppm"","" Frequency Tolerance"":"" 50ppm"","" Load Capacitance"":"" 20pF"","" ESR (Equivalent Series Resistance)"":"" 50 Ohms"","" Operating Mode"":"" Fundamental"","" Operating Temperature"":"" -10C ~ 60C"","" Ratings"":"" -"","" Mounting Type"":"" Through Hole"","" Package / Case"":"" HC-49/US"","" Size / Dimension"":"" 0453"" L x 0183"" W (1150mm x 466mm)"","" Height - Seated (Max)"":"" 0138"" (350mm)"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"",""000}",Yes,EAR99,85441190,https://cfd.citizen.co.jp:443/english/wp-content/themes/cfd/dist/pdf/datasheet_AT/HC-49_U-S_E.pdf,,
