Product_photo,Group Category,product_category,product_Subcategory,Manufacturer,Packaging,Stock Status,RoHS,ECCN,Manufacturer Part No.,Lead time,HSCode,Description,Price,Technical Specification,Datasheets,Quantity Available,Qty Multiple,Qty Min,COO,Series
//media.digikey.com/Photos/Hirose%20Elect%20Photos/DF36A-50S-0.4V(51).jpg,Interconnect,"Connectors, Interconnects","Rectangular Connectors - Headers, Receptacles, Female Sockets","HIROSE ELECTRIC CO., LTD.",,Lead time ,Yes,EAR99,DF36A-50S-0.4V(51),16 weeks,85367000,CONN RCPT 50POS 0.016 GOLD SMD,,"{’Connector Type’: ’Receptacle’, ’Contact Type’: ’Receptacle’, ’Style’: ’Receptacle’, ’Number of Positions’: ’Receptacle’, ’Number of Positions Loaded’: ’Receptacle’, ’Pitch - Mating’: ’Receptacle’, ’Number of Rows’: ’Receptacle’, ’Row Spacing - Mati",,,1,1,,DF36 Series
//media.digikey.com/Photos/Hirose%20Elect%20Photos/DF36A-50S-0.4V(51).jpg,Interconnect,"Connectors, Interconnects","Rectangular Connectors - Headers, Receptacles, Female Sockets","HIROSE ELECTRIC CO., LTD.",Tape & Reel,Lead time ,Yes,EAR99,DF36A-50S-0.4V(51),16 weeks,85367000,CONN RCPT 50POS 0.016 GOLD SMD,,"{’Connector Type’: ’Receptacle’, ’Contact Type’: ’Receptacle’, ’Style’: ’Receptacle’, ’Number of Positions’: ’Receptacle’, ’Number of Positions Loaded’: ’Receptacle’, ’Pitch - Mating’: ’Receptacle’, ’Number of Rows’: ’Receptacle’, ’Row Spacing - Mati",,,"4,000","4,000",,DF36 Series
,Interconnect,"Connectors, Interconnects",Fiber Optic Connectors - Adapters,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,Yes,EAR99,HSC-AFR-D2(01),16 weeks,85367000,CONN SC/SC PLASTIC HOUSING,,"{’Type’: ’Coupler’, ’Convert From (Adapter End)’: ’Coupler’, ’Convert To (Adapter End)’: ’Coupler’, ’Simplex/Duplex’: ’Coupler’, ’Mode’: ’Coupler’, ’Mounting Type’: ’Coupler’, ’Housing Material’: ’Coupler’, ’Ferrule Material’: ’Coupler’, ’Features’: ",,,50,50,,
//media.digikey.com/Photos/Hirose%20Elect%20Photos/MFG_HSC-A3-Dx.jpg,Interconnect,"Connectors, Interconnects",Fiber Optic Connectors - Adapters,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,Yes,EAR99,HSC-A3-D1(21),16 weeks,85367000,CONN COUPLER RCPT SC-SC SIMPLEX,,"{’Type’: ’Coupler’, ’Convert From (Adapter End)’: ’Coupler’, ’Convert To (Adapter End)’: ’Coupler’, ’Simplex/Duplex’: ’Coupler’, ’Mode’: ’Coupler’, ’Mounting Type’: ’Coupler’, ’Housing Material’: ’Coupler’, ’Ferrule Material’: ’Coupler’, ’Features’: ",https://www.hirose.com/product/document?clcode=&productname=&series=HSC&documenttype=Catalog&lang=en&documentid=D31606_en,,20,20,,
//media.digikey.com/Photos/Hirose%20Elect%20Photos/MFG_HSC-A3.jpg,Interconnect,"Connectors, Interconnects",Fiber Optic Connectors - Adapters,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,Yes,EAR99,HSC-A3(51),16 weeks,85367000,CONN COUPLER RCPT SC-SC SIMPLEX,,"{’Type’: ’Coupler’, ’Convert From (Adapter End)’: ’Coupler’, ’Convert To (Adapter End)’: ’Coupler’, ’Simplex/Duplex’: ’Coupler’, ’Mode’: ’Coupler’, ’Mounting Type’: ’Coupler’, ’Housing Material’: ’Coupler’, ’Ferrule Material’: ’Coupler’, ’Features’: ",https://www.hirose.com/product/document?clcode=&productname=&series=HSC&documenttype=Catalog&lang=en&documentid=D31606_en,,1,1,,
//media.digikey.com/Photos/Hirose%20Elect%20Photos/MFG_HSC-C9.jpg,Interconnect,"Connectors, Interconnects",Fiber Optic Connectors - Accessories,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,Yes,EAR99,HSC-C9,16 weeks,85367000,CONN PLASTIC CAP,,"{’Accessory Type’: ’Cap’, ’For Use With/Related Products’: ’Cap’, ’Specifications’: ’Cap’, ’Material’: ’Cap’, ’Color’: ’Cap’, ’Material Flammability Rating’: ’Cap’, ’Ingress Protection’: ’Cap’, ’Operating Temperature’: ’Cap’, ’RoHS Status’: ’Cap’, ’S",https://www.hirose.com/product/document?clcode=&productname=&series=HSC&documenttype=Catalog&lang=en&documentid=D31606_en,,100,100,,
,Interconnect,"Connectors, Interconnects",Fiber Optic Connectors - Accessories,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,Yes,EAR99,HSC-C10,16 weeks,85367000,CONN CAP,,"{’Accessory Type’: ’Cap’, ’For Use With/Related Products’: ’Cap’, ’Specifications’: ’Cap’, ’Material’: ’Cap’, ’Color’: ’Cap’, ’Material Flammability Rating’: ’Cap’, ’Ingress Protection’: ’Cap’, ’Operating Temperature’: ’Cap’, ’RoHS Status’: ’Cap’, ’S",https://www.hirose.com/product/document?clcode=&productname=&series=HSC&documenttype=Catalog&lang=en&documentid=D31606_en,,100,100,,
,Interconnect,"Connectors, Interconnects",Fiber Optic Connectors - Accessories,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,Yes,EAR99,HRFC-C2(40),,85367000,CONN DUST CAP HRFC SERIES,,"{’Accessory Type’: ’Quantity’, ’For Use With/Related Products’: ’Quantity’, ’Specifications’: ’Quantity’, ’Material’: ’Quantity’, ’Color’: ’Quantity’, ’Material Flammability Rating’: ’Quantity’, ’Ingress Protection’: ’Quantity’, ’Operating Temperatur",https://www.hirose.com/product/document?clcode=CL0701-0023-0-41&productname=HRFC-R2(41)&series=HRFC&documenttype=Catalog&lang=en&documentid=D49694_en,,20,20,,
//media.digikey.com/Photos/Hirose%20Elect%20Photos/MFG_HSC-C5.jpg,Interconnect,"Connectors, Interconnects",Fiber Optic Connectors - Accessories,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,Yes,EAR99,HSC-C5,16 weeks,85367000,CONN PLASTIC CAP,,"{’Accessory Type’: ’Cap’, ’For Use With/Related Products’: ’Cap’, ’Specifications’: ’Cap’, ’Material’: ’Cap’, ’Color’: ’Cap’, ’Material Flammability Rating’: ’Cap’, ’Ingress Protection’: ’Cap’, ’Operating Temperature’: ’Cap’, ’RoHS Status’: ’Cap’, ’S",https://www.hirose.com/product/document?clcode=&productname=&series=HSC&documenttype=Catalog&lang=en&documentid=D31606_en,,100,100,,
//media.digikey.com/Photos/Hirose%20Elect%20Photos/MFG_HSC-C1.jpg,Interconnect,"Connectors, Interconnects",Fiber Optic Connectors - Accessories,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,Yes,EAR99,HSC-C1,16 weeks,85367000,PLUG FRAME INNER TYPE CAP,,"{’Accessory Type’: ’Cap’, ’For Use With/Related Products’: ’Cap’, ’Specifications’: ’Cap’, ’Material’: ’Cap’, ’Color’: ’Cap’, ’Material Flammability Rating’: ’Cap’, ’Ingress Protection’: ’Cap’, ’Operating Temperature’: ’Cap’, ’RoHS Status’: ’Cap’, ’S",https://www.hirose.com/product/document?clcode=&productname=&series=HSC&documenttype=Catalog&lang=en&documentid=D31606_en,,100,100,,
//media.digikey.com/Photos/Hirose%20Elect%20Photos/MFG_HSC-C8.jpg,Interconnect,"Connectors, Interconnects",Fiber Optic Connectors - Accessories,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,Yes,EAR99,HSC-C8,16 weeks,85367000,CONN PLASTIC CAP,,"{’Accessory Type’: ’Cap’, ’For Use With/Related Products’: ’Cap’, ’Specifications’: ’Cap’, ’Material’: ’Cap’, ’Color’: ’Cap’, ’Material Flammability Rating’: ’Cap’, ’Ingress Protection’: ’Cap’, ’Operating Temperature’: ’Cap’, ’RoHS Status’: ’Cap’, ’S",https://www.hirose.com/product/document?clcode=&productname=&series=HSC&documenttype=Catalog&lang=en&documentid=D31606_en,,1,1,,
//media.digikey.com/Photos/Hirose%20Elect%20Photos/GT17-2022PCF.JPG,Interconnect,"Connectors, Interconnects",Pluggable Connectors - Accessories,"HIROSE ELECTRIC CO., LTD.",,Lead time ,Yes,EAR99,GT17-2022PCF,16 weeks,85367000,CONN CONTACT FOR GT17 HSG,,"{’Accessory Type’: ’Contact’, ’For Use With/Related Products’: ’Contact’, ’RoHS Status’: ’Contact’, ’Moisture Sensitivity Level (MSL)’: ’Contact’, ’Standard Package’: ’Contact’, ’Other Names’: ’Contact’}",,,1,1,,
//media.digikey.com/Photos/Hirose%20Elect%20Photos/FX16-21P-GND.jpg,Interconnect,"Connectors, Interconnects",Pluggable Connectors - Accessories,"HIROSE ELECTRIC CO., LTD.",Tape & Reel,Lead time ,Yes,EAR99,FX16-21P-GND,16 weeks,85367000,CONN GND PLATE FOR FX16 SERIES,,"{’Accessory Type’: ’Ground Plate’, ’For Use With/Related Products’: ’Ground Plate’, ’RoHS Status’: ’Ground Plate’, ’Moisture Sensitivity Level (MSL)’: ’Ground Plate’, ’Standard Package’: ’Ground Plate’, ’Other Names’: ’Ground Plate’}",,,"2,500","2,500",,
//media.digikey.com/Photos/Hirose%20Elect%20Photos/GT17-2428PCF.JPG,Interconnect,"Connectors, Interconnects",Pluggable Connectors - Accessories,"HIROSE ELECTRIC CO., LTD.",,Lead time ,Yes,EAR99,GT17-2428PCF,16 weeks,85367000,CONN CONTACT FOR GT17 HSG,,"{’Accessory Type’: ’Contact’, ’For Use With/Related Products’: ’Contact’, ’RoHS Status’: ’Contact’, ’Moisture Sensitivity Level (MSL)’: ’Contact’, ’Standard Package’: ’Contact’, ’Other Names’: ’Contact’}",,,1,1,,
//media.digikey.com/Photos/Hirose%20Elect%20Photos/GT17-2428PCF.JPG,Interconnect,"Connectors, Interconnects",Pluggable Connectors - Accessories,"HIROSE ELECTRIC CO., LTD.",Tape & Reel,Lead time ,Yes,EAR99,GT17-2428PCF,16 weeks,85367000,CONN CONTACT FOR GT17 HSG,,"{’Accessory Type’: ’Contact’, ’For Use With/Related Products’: ’Contact’, ’RoHS Status’: ’Contact’, ’Moisture Sensitivity Level (MSL)’: ’Contact’, ’Standard Package’: ’Contact’, ’Other Names’: ’Contact’}",,,"10,000","10,000",,
//media.digikey.com/Photos/Hirose%20Elect%20Photos/FX16-21P-GND.jpg,Interconnect,"Connectors, Interconnects",Pluggable Connectors - Accessories,"HIROSE ELECTRIC CO., LTD.",,Lead time ,Yes,EAR99,FX16-21P-GND,16 weeks,85367000,CONN GND PLATE FOR FX16 SERIES,,"{’Accessory Type’: ’Ground Plate’, ’For Use With/Related Products’: ’Ground Plate’, ’RoHS Status’: ’Ground Plate’, ’Moisture Sensitivity Level (MSL)’: ’Ground Plate’, ’Standard Package’: ’Ground Plate’, ’Other Names’: ’Ground Plate’}",,,1,1,,
//media.digikey.com/Photos/Hirose%20Elect%20Photos/FX16-21P-GND.jpg,Interconnect,"Connectors, Interconnects",Pluggable Connectors - Accessories,"HIROSE ELECTRIC CO., LTD.",,Lead time ,Yes,EAR99,FX16-21P-GND,16 weeks,85367000,CONN GND PLATE FOR FX16 SERIES,,"{’Accessory Type’: ’Ground Plate’, ’For Use With/Related Products’: ’Ground Plate’, ’RoHS Status’: ’Ground Plate’, ’Moisture Sensitivity Level (MSL)’: ’Ground Plate’, ’Standard Package’: ’Ground Plate’, ’Other Names’: ’Ground Plate’}",,,1,1,,
//media.digikey.com/Photos/Hirose%20Elect%20Photos/IX80G-A-10P.jpg,Interconnect,"Connectors, Interconnects",Pluggable Connectors,"HIROSE ELECTRIC CO., LTD.",,Lead time ,Yes,EAR99,IX80G-A-10P,,85367000,CONN RCPT VERT SMD TYPE A,,"{’Connector Style’: ’Receptacle’, ’Connector Type’: ’Receptacle’, ’Number of Positions’: ’Receptacle’, ’Mounting Type’: ’Receptacle’, ’Termination’: ’Receptacle’, ’Features’: ’Receptacle’, ’Contact Finish’: ’Receptacle’, ’Contact Finish Thickness’: ’",,,1,1,,
//media.digikey.com/Photos/Hirose%20Elect%20Photos/IX80G-A-10P.jpg,Interconnect,"Connectors, Interconnects",Pluggable Connectors,"HIROSE ELECTRIC CO., LTD.",,Lead time ,Yes,EAR99,IX80G-A-10P,,85367000,CONN RCPT VERT SMD TYPE A,,"{’Connector Style’: ’Receptacle’, ’Connector Type’: ’Receptacle’, ’Number of Positions’: ’Receptacle’, ’Mounting Type’: ’Receptacle’, ’Termination’: ’Receptacle’, ’Features’: ’Receptacle’, ’Contact Finish’: ’Receptacle’, ’Contact Finish Thickness’: ’",,,1,1,,
//media.digikey.com/Photos/Hirose%20Elect%20Photos/IX80G-B-10P.jpg,Interconnect,"Connectors, Interconnects",Pluggable Connectors,"HIROSE ELECTRIC CO., LTD.",,Lead time ,Yes,EAR99,IX80G-B-10P,,85367000,CONN RCPT VERT SMD TYPE B,,"{’Connector Style’: ’Receptacle’, ’Connector Type’: ’Receptacle’, ’Number of Positions’: ’Receptacle’, ’Mounting Type’: ’Receptacle’, ’Termination’: ’Receptacle’, ’Features’: ’Receptacle’, ’Contact Finish’: ’Receptacle’, ’Contact Finish Thickness’: ’",,,1,1,,
//media.digikey.com/Photos/Hirose%20Elect%20Photos/IX80G-B-10P.jpg,Interconnect,"Connectors, Interconnects",Pluggable Connectors,"HIROSE ELECTRIC CO., LTD.",Tape & Reel,Lead time ,Yes,EAR99,IX80G-B-10P,,85367000,CONN RCPT VERT SMD TYPE B,,"{’Connector Style’: ’Receptacle’, ’Connector Type’: ’Receptacle’, ’Number of Positions’: ’Receptacle’, ’Mounting Type’: ’Receptacle’, ’Termination’: ’Receptacle’, ’Features’: ’Receptacle’, ’Contact Finish’: ’Receptacle’, ’Contact Finish Thickness’: ’",,,450,450,,
//media.digikey.com/Photos/Hirose%20Elect%20Photos/IX80G-B-10P.jpg,Interconnect,"Connectors, Interconnects",Pluggable Connectors,"HIROSE ELECTRIC CO., LTD.",,Lead time ,Yes,EAR99,IX80G-B-10P,,85367000,CONN RCPT VERT SMD TYPE B,,"{’Connector Style’: ’Receptacle’, ’Connector Type’: ’Receptacle’, ’Number of Positions’: ’Receptacle’, ’Mounting Type’: ’Receptacle’, ’Termination’: ’Receptacle’, ’Features’: ’Receptacle’, ’Contact Finish’: ’Receptacle’, ’Contact Finish Thickness’: ’",,,1,1,,
//media.digikey.com/Photos/Hirose%20Elect%20Photos/IX40G-x-10S-CV(7.0).JPG,Interconnect,"Connectors, Interconnects",Pluggable Connectors,"HIROSE ELECTRIC CO., LTD.",Tray,Lead time ,Yes,EAR99,IX40G-A-10S-CV(7.0),,85367000,CONN MULTI-PURP PLUG 10P SLD STR,,"{’Connector Style’: ’Plug’, ’Connector Type’: ’Plug’, ’Number of Positions’: ’Plug’, ’Mounting Type’: ’Plug’, ’Termination’: ’Plug’, ’Features’: ’Plug’, ’Contact Finish’: ’Plug’, ’Contact Finish Thickness’: ’Plug’, ’RoHS Status’: ’Plug’, ’Moisture Se",https://www.hirose.com/product/document?clcode=CL0251-0021-0-00&productname=IX61G-A-10P&series=IX&documenttype=Catalog&lang=en&documentid=D144096_en,,300,300,,ix Industrial™ Connector
//media.digikey.com/Photos/Hirose%20Elect%20Photos/DF3D(Z)-4P-2H(2x).jpg,Interconnect,"Connectors, Interconnects","Rectangular Connectors - Headers, Male Pins","HIROSE ELECTRIC CO., LTD.",Tape & Reel,Lead time ,Yes,EAR99,DF3EA-4P-2H(21),16 weeks,85367000,CONN HEADER SMD R/A 4POS 2MM,,"{’Connector Type’: ’Header’, ’Contact Type’: ’Header’, ’Pitch - Mating’: ’Header’, ’Number of Positions’: ’Header’, ’Number of Rows’: ’Header’, ’Row Spacing - Mating’: ’Header’, ’Number of Positions Loaded’: ’Header’, ’Style’: ’Header’, ’Shrouding’: ",https://www.hirose.com/en/product/document?clcode=CL0543-0329-0-21&productname=DF3EA-2P-2H(21)&series=DF3&documenttype=Catalog&lang=en&documentid=D49655_en,,"1,000","1,000",,
//media.digikey.com/Photos/Hirose%20Elect%20Photos/DF3D(Z)-4P-2H(2x).jpg,Interconnect,"Connectors, Interconnects","Rectangular Connectors - Headers, Male Pins","HIROSE ELECTRIC CO., LTD.",,Lead time ,Yes,EAR99,DF3EA-4P-2H(21),16 weeks,85367000,CONN HEADER SMD R/A 4POS 2MM,,"{’Connector Type’: ’Header’, ’Contact Type’: ’Header’, ’Pitch - Mating’: ’Header’, ’Number of Positions’: ’Header’, ’Number of Rows’: ’Header’, ’Row Spacing - Mating’: ’Header’, ’Number of Positions Loaded’: ’Header’, ’Style’: ’Header’, ’Shrouding’: ",https://www.hirose.com/en/product/document?clcode=CL0543-0329-0-21&productname=DF3EA-2P-2H(21)&series=DF3&documenttype=Catalog&lang=en&documentid=D49655_en,,1,1,,
"//media.digikey.com/photos/Hirose%20Elect%20Photos/DF13-5P-1.25V(20),%20DF13C-5P-1.25V(20).jpg",Interconnect,"Connectors, Interconnects","Rectangular Connectors - Headers, Male Pins","HIROSE ELECTRIC CO., LTD.",,Lead time ,Yes,EAR99,DF13C-5P-1.25V(21),16 weeks,85367000,CONN HEADER SMD 5POS 1.25MM,,"{’Connector Type’: ’Header’, ’Contact Type’: ’Header’, ’Pitch - Mating’: ’Header’, ’Number of Positions’: ’Header’, ’Number of Rows’: ’Header’, ’Row Spacing - Mating’: ’Header’, ’Number of Positions Loaded’: ’Header’, ’Style’: ’Header’, ’Shrouding’: ",https://www.hirose.com/product/document?clcode=CL0536-0109-0-76&productname=DF13-10P-1.25DSA(76)&series=DF13&documenttype=Catalog&lang=en&documentid=D31687_en,,1,1,,DF13 Series
//media.digikey.com/Photos/Hirose%20Elect%20Photos/DF3%28Z%29-4P-2V%282x%29.jpg,Interconnect,"Connectors, Interconnects","Rectangular Connectors - Headers, Male Pins","HIROSE ELECTRIC CO., LTD.",Tape & Reel,Lead time ,Yes,EAR99,DF3E-4P-2V(21),16 weeks,85367000,CONN HEADER SMD 4POS 2MM,,"{’Connector Type’: ’Header’, ’Contact Type’: ’Header’, ’Pitch - Mating’: ’Header’, ’Number of Positions’: ’Header’, ’Number of Rows’: ’Header’, ’Row Spacing - Mating’: ’Header’, ’Number of Positions Loaded’: ’Header’, ’Style’: ’Header’, ’Shrouding’: ",,,"1,000","1,000",,
//media.digikey.com/Photos/Hirose%20Elect%20Photos/DF3D(Z)-4P-2H(2x).jpg,Interconnect,"Connectors, Interconnects","Rectangular Connectors - Headers, Male Pins","HIROSE ELECTRIC CO., LTD.",,Lead time ,Yes,EAR99,DF3EA-4P-2H(21),16 weeks,85367000,CONN HEADER SMD R/A 4POS 2MM,,"{’Connector Type’: ’Header’, ’Contact Type’: ’Header’, ’Pitch - Mating’: ’Header’, ’Number of Positions’: ’Header’, ’Number of Rows’: ’Header’, ’Row Spacing - Mating’: ’Header’, ’Number of Positions Loaded’: ’Header’, ’Style’: ’Header’, ’Shrouding’: ",https://www.hirose.com/en/product/document?clcode=CL0543-0329-0-21&productname=DF3EA-2P-2H(21)&series=DF3&documenttype=Catalog&lang=en&documentid=D49655_en,,1,1,,
//media.digikey.com/Photos/Hirose%20Elect%20Photos/DF3%28Z%29-4P-2V%282x%29.jpg,Interconnect,"Connectors, Interconnects","Rectangular Connectors - Headers, Male Pins","HIROSE ELECTRIC CO., LTD.",,Lead time ,Yes,EAR99,DF3E-4P-2V(21),16 weeks,85367000,CONN HEADER SMD 4POS 2MM,,"{’Connector Type’: ’Header’, ’Contact Type’: ’Header’, ’Pitch - Mating’: ’Header’, ’Number of Positions’: ’Header’, ’Number of Rows’: ’Header’, ’Row Spacing - Mating’: ’Header’, ’Number of Positions Loaded’: ’Header’, ’Style’: ’Header’, ’Shrouding’: ",,,1,1,,
//media.digikey.com/Photos/Hirose%20Elect%20Photos/TM31P-TM-88P.jpg,Interconnect,"Connectors, Interconnects",Modular Connectors - Plugs,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,Yes,EAR99,TM31P-TM-88P,16 weeks,85367000,CONN MOD PLUG 8P8C,,"{’Connector Type’: ’Plug’, ’Cable Type’: ’Plug’, ’Number of Positions/Contacts’: ’Plug’, ’Features’: ’Plug’, ’Shielding’: ’Plug’, ’Ratings’: ’Plug’, ’Ingress Protection’: ’Plug’, ’Termination’: ’Plug’, ’Length’: ’Plug’, ’Color’: ’Plug’, ’Wire Gauge’:",,,100,100,,
//media.digikey.com/Photos/Hirose%20Elect%20Photos/TM21P-88P(03).jpg,Interconnect,"Connectors, Interconnects",Modular Connectors - Plugs,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,Yes,EAR99,TM21P-88P(03),16 weeks,85367000,CONN MOD PLUG 8P8C SHIELDED,,"{’Connector Type’: ’Plug’, ’Cable Type’: ’Plug’, ’Number of Positions/Contacts’: ’Plug’, ’Features’: ’Plug’, ’Shielding’: ’Plug’, ’Ratings’: ’Plug’, ’Ingress Protection’: ’Plug’, ’Termination’: ’Plug’, ’Length’: ’Plug’, ’Color’: ’Plug’, ’Wire Gauge’:",,,100,100,,
//media.digikey.com/photos/Hirose%20Elect%20Photos/TM3P-44P.jpg,Interconnect,"Connectors, Interconnects",Modular Connectors - Plugs,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,Yes,EAR99,TM3P-44P,16 weeks,85367000,CONN MOD PLUG 4P4C UNSHIELDED,,"{’Connector Type’: ’Plug’, ’Cable Type’: ’Plug’, ’Number of Positions/Contacts’: ’Plug’, ’Features’: ’Plug’, ’Shielding’: ’Plug’, ’Ratings’: ’Plug’, ’Ingress Protection’: ’Plug’, ’Termination’: ’Plug’, ’Length’: ’Plug’, ’Color’: ’Plug’, ’Wire Gauge’:",https://www.hirose.com/product/document?clcode=CL0222-1817-9-00&productname=TM8P-88P&series=TM-P&documenttype=Catalog&lang=en&documentid=D49744_en,,100,100,,
